,text,tag
970,どうせ労組に守られる立場の人なんでしょうね,0.0
971,ザーメンいっぱい?,0.0
972,その通りです!|反日左翼勢力は死ぬまで休業してもらいたい。もちろん無給で!,1.0
973,だって、ナチには、アーリア人種という漠然とはしてるが明確な優性論があるんだけれど・・日本人という人種は存在しないし、明確な優性論も何もない。|ただこの列島の上にどんだけ長く住んでるか?だけで、一番長かったアイヌがその論理なら最上位なわけだしねえ|理屈が通ってない。,0.0
974,遅漏番長って呼ばれた俺が相手になってやるよ,0.0
975,13号男体化ヴィラン凌辱エロ同人まだ?,0.0
976,女装は嫌とのことなのでメスイキとアナル開発をプラスするのだ,0.0
977,その通り||世界中から|感謝されているのに|必死に否定する|反日マスコミと|パヨク野党|何故自国の民が|自分自身を傷つけるのか?|何故でしょうかね,1.0
978,この政党は災害時には自衛隊をアゴで使おうとする。|自衛隊員さんの日々の働きをよくも否定する事言うわな|共産党なんてテロリスト集○だろうて。||東京五輪で活躍する自衛隊に「赤旗」が難クセナチス・ドイツと結びつけようとする姑息(デイリー新潮)|,1.0
979,自転車にのり下半身露出って言う通報案件よく見かけるけど、これどういうことだろ。いちいちポコチン剥き出しにするのか、まさかくまのプーさんみたいな格好で自転車乗り回してるのか,0.0
980,国立競技場内で女性に乱暴した毛唐が何故不起訴になるんだ?,1.0
981,この先いよいよ気候変動とかで食糧難、資源不足になってきたらまた侵略戦争で核兵器使いそうだよねだって人間はうんちだから,1.0
982,先住民かどうかなんてどうでもいい。中身が問題。正しい文化は伝える気もない。むしろそんなのどうでも良いんだよ。ソレの存在を利用するだけで苦労なく金が動くんだから。上の腐った奴らの指示通り動いてんのが鈴木。不正に得た資金と更に特権を強化する為の自治区作り。|アレは潰さないと,1.0
983,何でも旭日旗に見えてしまう病気。韓国人の特有病・火病です。韓国人で有る限り治りません。また、韓流など韓国に傾倒すると発症しますので、韓国人以外の人も注意が必要な病気です。,1.0
984,五輪は賛成反対でやり合ったが、|同和勢力と在日勢力がいっしょになってやらかしているコロナ詐欺、アイヌ愚弄(=縄文の否定)。|日本に必要がない存在だと宣言したようなもの。|地元利権屋とべったりで腐りきった仏教勢力。|対する神道勢力も弥生時代の本当の歴史は隠す。|既存の勢力は害悪集団。,1.0
985,"全く同意です。|‥""騙るだけで濡れ手に粟“‥の旨味を与えてはならない。|相手ほ‥“ウジ虫""‥より悪い‥穀潰し(石潰し)“‥だ",1.0
986,きんたま爆発しそうなくらいむらむらするどうしよう,0.0
987,若干違うのが|c国は相手国内にハニトラや|金漬けのシンパと言う土壌を作り||その手下を使い|「c国マンセー!」状態を醸成するが||k国は「ウリ達は元から優れた国だから|そんな工作は必要ないニダ!」||と言う姿勢で工作を行う為|ノンポリの日本人からも反感を買うのじゃの|(・ω・)b,1.0
988,だからそれの何が問題なのでしょうか。法にも倫理にも反していないとしか思えませんが、そこをネチネチつつくことに大義名分はありますか?||どちらかと言えば「ネトウヨ」と同じ方向性の揶揄に見えます。,0.0
989,お盆休みで時間がある女性はgスポットやポルチオの性感帯開発にチャレンジして中イキを目指そう!,0.0
990,マン汁ジュポジュポさせながら、デカチンでポルチオをガン突きして、白目剥いて泣きながらアクメさせたい。|普段は大きな声出さない雌も、チンポでアクメする時だけは低くて大きな声で「いぐ♡」って。|こんなん想像してマン汁垂れてきちゃった雌はチンポで塞いでやるから。,0.0
991,オリンピックに対し「感染が拡大してるのにけしからん」「日本に開催国の資格なし」等と言って、何かを批判したつもりになってるリベサヨはクソです。,1.0
992,そらもう古今東西に共通しますから、当然の懸念でしょう。但し自身の理想に殉じた所存の人達は、教育水準が高くて社会的影響力が有るので早々に粛清します。奴隷頭にするのは、被差別意識に囚われた少数民族が望ましい。他の征服地から移住させた異民族でも良い、大英帝国の分割支配が手本に成ります。,0.0
993,デマと歴史捏造垂れ流すだけで相手にするだけ無駄だな|とりあえずめんどくさいからブロックしとくわ|スレ主同様歴史をもっと勉強した方が良いですよ,0.0
994,生活保護受給者を差別する人達|人権侵害もいいとこだ。|好きでなってるわけでもない。|病気でやむを得ず働けなくなる人もいる。不正受給者と一緒にしないで欲しいね|あなた達、片足無くして働ける?|雇用する所もないよ。|千差万別なんだよ。一括りにするな|就労受給者も居る!,0.0
995,初めて聖水かけられて|「気持ちいい」|と言ってます。||全身性感帯にされて、|初めての前立腺オーガズム。||今日は初めてだらけだったね|,0.0
996,太ももコキが性癖,0.0
997,痴女ギャル若菜奈央寝取られ浮気ギャルサー勃起チンポ挿入セックス交尾,2.0
998,ペニスペニス怒涛の擦り切れガングロチンポの短小です包茎です童貞です超出る精子の玉袋アナル掃除にマラ掃除インポインポチンポの尿道炎膀胱炎と前立腺前立腺のチンポコピーのチンポコナーの超包茎の尿漏れ,2.0
999,「ひきこもり」と|レッテルを張る商売|it技術で無駄に接触する必要が無い時代||自宅に誰かが居ると儲からない|空き巣と警備会社||ストレスが少ない人が増えると|精神病院も儲からないのか||中共軍が尖閣諸島周辺に出没しなければ|防衛費も削減できる|中共が「ひきこもれ」ばアジアは平和,1.0
1000,いいバイトないかなー。即金もらえるやつ、立ちんぼしようかな,0.0
1001,リーユーは色々ふざけてるけどちゃんとまとめてくれるから好き、くたばればいいのに,1.0
1002,シリアたんオナペットだし,0.0
1003,正しい指摘。||不妊女性が代理出産を選択することに対し強欲だ命を金で買うなという批判は多い。どれも正しい。||ゲイの男性が子供を持つにあたり代理母が所与の権利とされるのはおかしい。己の欲望成就のために弱者女性の搾取に加担している。|養子など、別の選択肢を議論すべき。,0.0
1004,ntr隣人の旦那を誘惑し寝取りました…色白肌と美巨乳で村中の男を手玉に取る淫乱ビッチ妻の中出し痴女性交七海ひな|,2.0
1005,安倍の特定秘密保護法審議の頃からです。2009年の衆院選大敗の反省全然してないどころか悪政三昧ではないですか,1.0
1006,ブルーインポテンツ肉眼で見れなかったので手持ち無沙汰になってしまった。|時間潰し…,0.0
1007,くー奴「食糞飲尿と即糞頻尿って似てね?!?!」,0.0
1008,tengastar_ tengastar_p食糞すんな!,0.0
1009,ジェンダーカルトの権力は国境を易々と越えて女性迫害に邁進しています。「トランス男性」は子宮の供給源ですし。|本気で抵抗しなければ、このような未来になってしまうのではと危惧しています。,0.0
1010,[五輪関係者]から拡大はしていない![自粛を無視した我儘な一般人]から拡大した!これが真実で事実。家から出て人混みで観戦しなければ感染しなかったのに。頭が悪い以外の何者でもなく、それでいて責任転嫁してるから救いようが無い!選手、ボランティア、医療従事者に申し訳ないな,1.0
1011,毎日セブンイレブンに行かれてる岡田さん似の鶴群daimaru梅田店の千里山の方のおちんちんの方の茶色microのオナニー部屋からの市民団体の方本当にありがとうございます本当に愛しています在日でも種類が違う→1022ソフトバンク三木店のソフトバンクiphone seredproduct,2.0
1012,私の祖先もそうですけど、ちゃんと日本に忠誠を誓って帰化して、侵略を考えないようなら問題ないんですけどね。|乗っ取り目的の帰化人、仲間だからそれに合わせる在日はほんと無理です。,1.0
1013,そいつ反日のくせに、フォロワーが保守系ばっかりやなw|悪い奴だ。,1.0
1014,単なる糞でか感情論なだけやから️||全然ハードボイルドでもない半生感情論なだけやから️||ガチャ結果がグロ画像は事実だと思うから,0.0
1015,以前のラグビーw杯もそうでしたね、特アはスポーツに要りません。,1.0
1016,くさそうなふたなりちんぽあったわサイテー,0.0
1017,apex界隈はお金払って可愛いapex女子とゲームする奴までいるんでしょ笑笑||apex援助交際.ᐟ.ᐟ.ᐟ.ᐟ||そーゆー呪霊は俺の呪術でしばかんと||領域展開୧(▀̿◡▀̿) *==≡||【無量空処】,2.0
1018,米国初代大統領ワシントン400人の奴隷を使い|奴隷解放を訴えたリンカーンch〇na人の苦力という奴隷を使い用済みになれば殺害|不法入国したヒスパニック系の方を奴隷労働、最低賃金7ドルの半分以下|約500万の隠れ奴隷を届け出だせば3年間認める大統領令を出したオバマ元大統領,1.0
1019,学パロ堀川くん||男「堀川、巨乳派?微乳派?」|堀「んー、そういうのあんまり興味ないかな」|女「男子サイテー!堀川くんを見習って」||男「本音は?」|堀「女の子の胸ってだけで価値あるから、大きさとかあんま関係なくない?」|男「一番サイテーなのはコイツなのに、納得いかねー…」,0.0
1020,ちなみに、普段韓国•朝鮮を擁護しまくるパヨクは今回はなぜ韓国の国情院を叩くかわかりますか?彼らは北朝鮮系だからだから好きな韓国でも、反共反北の勢力を敵視して、左寄りの親北反日勢力だけと連帯しようとしている。所詮アカ。,1.0
1021,なんであのハンスト父親の界隈ってああやって嘘つくの?,0.0
1022,参政権は与えると日本は亡くなります。|今でも帰化議員多い。与党の弱腰はその要因と核抑止力のない現状です。|日本が核抑止力持って、反対するのは中北韓。|在日帰化議員、特亜人。,0.0
1023,ブランド種苗流出防げ農家と契約書石川県管理徹底:北陸中日新聞web |韓国南朝鮮がまた日本からルビーロマン品種を盗んだ️農林大臣jaは何してるの?|泥棒国家韓国に経済制裁️貸金引き上げろ!,1.0
1024,コロナをインフルやおたふく、水疱瘡と同じだから自宅療養でいいと言う奴らへ。このクソ野郎共、インフルやおたふくで急激に肺炎にならんだろうが、一緒にする馬鹿共!コロナは急変して酸欠になるから自宅療養じゃだめなんだろうが!家に酸素吸入機あるんか!ぼけ!,1.0
1025,あ!きんたまさんだ!,0.0
1026,多くの町民に|事件捜査協力を乞い|多額の費用を提供させ|住居食事もタダで提供させて|地域の家に住み着いて勢力拡大していく|ω真理教アレフ/ひかりの輪信者|外国人関東連合等の|暴力団準構成員の急激な人数の増加に|警笛を鳴らしていこう!||彼ら住所不定、虚構人生を生きてる,0.0
1027,一方、共産主義国家は自国民|を殺□する。|中共・北鮮ではいまだ進行中|である。||ソ連:2000万人|中国:6500万人|ベトナム:100万人|北朝鮮:200万人|カンボジア:200万人|東欧:100万人,1.0
1028,まじこさんにもカメラ向けるのでアヘ顔してください,0.0
1029,私は、戦争法に荷担するような公明とは、宗教団体として縁を切れと、学会に対して常にキャンペーンをしているのですが・・。|バカボン議員は苦労を知らないので、彼らが平然と格差拡大に荷担しているのは当然。それを落とそうとしない民衆もどうかしている。封建制が生きている日本、ですか。,1.0
1030,マクドナルドの不買運動推進韓国野党・労組||何かにつけてデモや不買運動を起こし、その裏で金で解決するクズな国民性️韓国|経済成長に民度が追い付かない哀れな小国️大韓民国,1.0
1031,うん、くたばれ,1.0
1032,沖縄県議選、普天間基地の辺野古移設反対派圧勝。賛成派の倍近くに。安倍政権は民意を重視せよ。raymiyatakeさんから,0.0
1033,もはや日本ではどんなに泣き叫んでも「餅を一つ余計に」もらえません。|朝鮮学校自身が、裁判所の指摘通り、在り方を見直してください。|例えば、朝鮮総連傘下の出版社から出した教科書を止めるとか。|拉致や核問題について、北朝鮮・朝鮮総連に公然と抗議、批判をするとか。,0.0
1034,言葉狩りするなら正常位って言葉も狩りなよ。騎乗位、後背位、対面座位、側位、松葉崩し、こたつ隠れetc.は異常なの?正常位じゃなくて網代本手でいいのでは。,0.0
1035,アナルセックスの気持ち良さ知ったら発展場とか行きたくなっちゃうのかなぁ|発展場ってみんなナマなの?,0.0
1036,tra(trans rights activists)|じゃなくて|pra(penis rights activists)|って呼びたい||もうほんとに!|トランス男性については話題にすら出さないあたりでtg自体はどうでもいいように見える。|terfだ何だのってのは普段表立って女性差別ができない男尊左翼のガス抜きでしょ。単なる加害欲なんだよ。,0.0
1037,アイヌ民族の団体に【民団の関係者】が接触を図ってるとの情報が有り実際に、アイヌ民族の取り込みをしてる様です。||民団と言えば左寄りの人間が多く、当然【中国共産党】に繋がる人物も居ると思われ、嘗ての宗主国には隷属する様に遺伝子が出来ており、手先として破壊工作に勤しみますね。,1.0
1038,電磁誘導の実験で、新田美波がコイルに棒磁石をだしたり入れたりする様子が、なんかこう、エロい。||【○】実際の現場でも生徒がそういう反応を示す場合がありますので注意しましょう。,0.0
1039,ハムスター速報:【日本の恥】五輪閉会式の光のリング、テレビ中継専用の映像だった・・・アスリート達は暗闇の中で放置プレイw @hamusokuより,0.0
1040,わりと初めての人には玉舐めしてあげること多いかな?|感じるとこ探す一貫でw w |玉舐められるの好きな人、一定数いてるし||玉袋が大ぶりな人なら両方いっぺんに入るよね?,0.0
1041,体型がエッチすぎますね️️️,0.0
1042,( 'ω')エッ…|昼夜逆転のお前に言われたくないわボケ,0.0
1043,"偽フェミニスト達の悪事が露呈して誰からも注目されなくなった結果、自己顕示欲をこじらせて、自分たちの名前を売る行為を「フェミニズム」と言い始めたと言うことか。いよいよ醜悪さも極まってきた。/ “フェミニストの迷惑な抗議活動に見かねて被害者支援を呼び掛けたら…""",0.0
1044,それ私もめちゃくちゃ見たいです!快楽堕ちみたいな…お耽美です!,0.0
1045,野生動物に獣姦され大自然の雄大さと厳しさを知る性行為を「ナショナルジオグラフィックス」と呼んでもよいこととする。,0.0
1046,ネット弁慶でテクノ依存症とか気持ち悪いだけでゾッとする「テクノ悪化したからだいぶ消えてしまった。「勉強は?」って言われためいぽの攻略法とかツイートしている。講習終わったときのぼくだけが残ってる,2.0
1047,東京五輪の閉会式、日本が意図的に韓国選手団を映さなかった?=韓国で不満の声続出「本当に幼稚」||米nbcが放映権持ってるので文句があるならそっちへ言え。映す価値が無いと判断されたんだろ、自らの行いを反省しろって事だろ、まあ無理だろうがな!|| @recordchinaより,1.0
1048,6年前、大阪市生野区で、半島籍の男が「日本人が憎い。日本人なら誰でもよかった」と言って、早朝に新聞配達人を刺した!|あのときは「心神喪失者の犯罪」とされた。|上野千鶴子論によると、あのとき日本人たちによって「半島人によるヘイトクライム」とリフレイミングされるべきだったということね!,0.0
1049,2005年辺りから15年近く続いたネトウヨ的ナショナリズムは、「コロナ対策にかこつけたプリフェクチャリズム」に転換していってるように見える。首長が他県民排斥を訴えたら支持されると思いこんでるし、まるで移民排斥極右が台頭した国のよう。,0.0
1050,異様なほどアジア人種以外の人間が少なすぎる。他の文化や人種に触れることがほとんどない。見慣れてないから拒絶してしまう。もちろん世界で人種差別は起こっていることだけど日本の場合は差別というものの概念がなさすぎて結果的に差別に繋がってる。,0.0
1051,ネトウヨの戦略として、リベラル左派まで「もしかしたら在日特権みたいなのあるのかもしれん」と少しでも思わせたことがある。そして、それが奏功してしまった。分かってんのかな?|,1.0
1052,サカ豚逝ったァァァァーm9(ﾟ∀ﾟ)ー!,1.0
1053,スワッピングして思ったのは、普段私の事を可愛がるセフレ君が他の女の子に腰振ってる姿を客観的に見て、おお良い腰振りだな女の子気持ち良さそうだな!気持ちいもんな!私よく知ってる!と彼の良さを再認識するのと、終わって2人だけになった時の彼の嫉妬心を受けながらのイチャラブセックス!,0.0
1054,昨今の左翼は在日コリアンや中国人にすら冷たかったな。外国人だって部落民だって飲食店経営者は多いのに、それにも関わらず強い制限とロックダウンと緊急事態宣言を連発しろ!と連呼していたし、コロナ自粛に従わないパチンコや焼肉屋に嫌がらせしていたもん。,1.0
1055,日米変態合戦勃発!青い目の性欲モンスタージューンちゃんに生ちんメッタ突き欧米製肉便器nakadashi種付け輪●,2.0
1056,「やべえ」って怖すぎて、|みんな性教育受けようねって||てめえの陰茎=わたしの陰核|てめえの肛門=わたしの膣、肛門(粘膜)||みたいなイメージはしてあげて…,0.0
1057,スケベ椅子とか風俗店にしかないだろw|一般家庭では普通ない(笑)|,0.0
1058,ファ○ウェイが日本侵略の為と知らない訳がない。|出馬予定,0.0
1059,バキュームフェラしてきそう,0.0
1060,私はうつ病で5年間半ひきこもり状態からネットビジネスに出会い勉強して実践している。私と同じようにうつ病で外で働くのが厳しい人、パワハラにあって仕事をやめた人、人間関係が苦手で仕事が続かない人こそネットビジネスをすべき。何でも我慢がするのが常識になっているけど、そんなことはない。,0.0
1061,日本人拉致にも加担している組織的犯罪組織の朝鮮総連が被害者面して、「強制連行」と「慰安婦」の捏造を今も海外報道。|歴史捏造し、嘘だらけの「軍艦島」のプロパガンダに貢献。|朝鮮総連が諸悪の根源。解体し、工作員は北朝鮮に強制送還を️|,1.0
1062,【恋愛ショコラ】あなたを好きになってから、俺は毎日…無愛想で、絶倫。(14)を無料で見る裏技| 8月11日u-nextティーンズラブ人気ランキング第17位[4:11時点],2.0
1063,一方アムスはナチスドイツに空襲を受けてないがそれは見せしめに(かどうか知らんけど)ロッテルダムを爆撃されて焼け野原にされた結果オランダが降伏した結果でアムスの歴史的地域が考慮された訳でもない,0.0
1064,【無料エロ動画】バイト先の大好きな巨乳ポニテちゃんが大嫌いな店長の種付けプレスで快楽寝取られ堕ちした。楪カレン||,2.0
1065,スルメロック、批判してきたやつを片っ端からブロックしてるなあという印象なので自意識過剰の割に自分に自信なくて不安でいっぱいの方なんだなと思いましたね。|自分が差別扇動しているということ理解してるのだろうか?,0.0
1066,ドンキホーケー・ドフェラチンコ41歳!ゴミ共の前で乳首シコられながらケツアクメキメるぞ!フッフッフッ,2.0
1067,mmdハクさんで抜こう♡素股できるオナホでちんぽ裏からカリ裏を刺激して沢山ちんピクさせてオナホとセックスの下準備をします♡,0.0
1068,まじ、犬hk、要らね。コロナの急増は、脳筋世界大会の影響が無いなずがない、のに最後まで脳筋万歳てか(*｀д´)ノ!|,1.0
1069,ドmな肉便器さん|孕み汁いっぱい奥に出してやるから,2.0
1070,ニコニコ動画サイトに投稿された在特会系の差別煽動動画を意図的に放置容認し在日コリアンに対する憎悪を煽り続けているドワンゴ社は、日本における「千年の丘自由ラジオ」である。,1.0
1071,つまりいわゆる市民団体の慰安婦支援やら独島は韓国領だのの運動は韓国政府に歓迎されてなくて潰されていたってこと?|まあいわゆる市民団体のせいで日韓関係は冷え冷えになっちゃっているからなあ。。。||,0.0
1072,准尉くらいの時に部下に呼び出されて普段使われてない部屋に入ったら既に何人か集まってて日頃の恨みでボコられるのかと思ったら皆准尉の事をお慕いしてますって言って拘束されて服脱がされて素股とか乳首コキとか脇コキでシコられて部下のザーメンまみれにされるモブ×准尉元帥を誰か,0.0
1073,まさに国家レベルの左翼の内ゲバよw早よ始めて下さい。そもそも日本は派遣できないし戦後処理も無視していいと思います。国際社会は日本に金を出せと迫るはずだけど無視無視。,1.0
1074,左巻きさんですか?,1.0
1075,「やって良かった」||はぁぁ?||搾取、格差、分断の新自由主義下で腐り切ってた!||初めてバクロされたiocの強欲!|アメリカの一企業が握る決定権!|キモ過ぎる酒池肉林!|それに輪をかけた日本の中抜きバトル!|招致がそもそもワイロ合戦!||自宅療養者死者17500人でも強行した醜悪なウラ側!,1.0
1076,この後の展開を勝手に想像して股を濡らす肉棒お迎え準備万端優秀マンコちゃん,0.0
1077,おっぱい舐め回したいなー^ ^,0.0
1078,将来の夢||・拘束|・連続寸止め|・連続射精|・潮吹き|・乳首開発|・アナル開発|・蝋燭|・フェラ|・口内射精|・むち|されたい|,2.0
1079,激しく同意。飽食の時代と言われる現代において、「おにぎり食べたい」とメモを残して「餓死した日本人」が存在。何故日本人に生活保護の許可が出ず帰化中国人や在日朝鮮人に血税を分配するのか️中国人が中国で産んだ子に何故日本の血税で養育させるのか️行政はどこを審査してるのか️詳細を開示せよ,1.0
1080,まぁしょーもないメディアに売文してシコシコやってる時点で山月記の主人公とは比にならないくらい恥も外聞もない感じはしますけどね。李徴は妻と子供のために自分を曲げてでもちゃんと地方官吏として働いてた訳で…。,0.0
1081,悪影響与えてますね|すみまセンズリいぎぃっw,0.0
1082,安倍晋三は北朝鮮系被差別部落内の絶対的な独裁者だったし政権当時には親露派にとってじゃまな経済人への殺害処刑行為が見られていた... w|,1.0
1083,『バキュームフェラ大好きお姉さんのディープスロート・たっぷり射精・追撃おしゃぶり』|,2.0
1084,朝起ち状態かな?(*^ω^),0.0
1085,アヘ顔たまんねーぜ,0.0
1086,ぼっち乙、ツイッター閉じろ,1.0
1087,バ韓国のお家芸イチャモン頂きましたあああw,1.0
1088,トランス女性差別の文脈で「トランス男性について誰も同じように声を上げていない!」みたいなことを言い出す人もそうなんだけど、そもそも喚き散らして騒ぎを起こす人がいるからカウンターする必要が生じるのであって、マッチポンプも大概にしろよと思っている。,0.0
1089,コウチエに飢えてる民が多いようなので私のコウチエ妄想を言うんですけど個人的には最初は小宮の一方通行で新村は小宮を性処理程度にしか考えてなく、それでも私は幸せだと言い聞かせる小宮を見て神木辺りがブチキレて揉めた挙句小宮が別の男(赤村とか)に気持ちが揺らいでるところに「俺から離れる→,2.0
1090,すべてはコミンテルンの仕業だ!||,0.0
1091,はい、予定調和♡|爆速フラグ回収お疲れ様♡|じゃあ屈服♡したことだしマスター専用のオナペットになって赤ちゃんたくさん産み産みしようね♡,0.0
1092,「どうせ批判されるからやらなくてよかった」とか意味不明だわ。負け犬の発想。|ブサヨネトサヨの犬になってどうすんだ腰抜けクソバカは。何か催しがある度に同じことすんのかよw子孫に禍根を残すな(笑),1.0
1093,そうですね。|侍とか、なでしことか、いつの時代でしょう。||そのうち、殿様とか、士農工商とか、言い出すのではないでしょうか?|あ、細川さんとか、居らしたなあ。|日本には階級社会がまだ残ってますね。というか、世襲におもねる文化があって、格差拡大で階級固定化の度合いが強くなっています。,1.0
1094,"(欧米の偽善外交への怒りが強いのでツボにはまったのだろう)立憲民主党の蓮舫参議院議員の変節にも言及しつつ、五輪開幕後の日本世論の変化を「口嫌体正直」だと伝えている/ “「口では嫌がっても体は正直だな…」中国駐大阪総領事館がぶち込んだ“18禁トンデモ発言""の真…""",0.0
1095,[アニ:仮にそれがぶっさんだとして、なんで英語なんだよ、ぶっさんが喋れる英語つったら、スクイズとマスターベーションぐれえだろ?]あとデリヘル,0.0
1096,自治労も動労も、こんな時代遅れのプロ市民みたいなこと続けると、結局は一般国民に相手にされなくなり、浮き上がってしまうよ。労働者の先頭に立つためには、浮いてしまうのはまずいのでは?それともそれが狙い?,0.0
1097,150cmのショートカットパイパンと|185cmのp太パイチンの結合部は|圧巻でございます。,0.0
1098,さこん、じっくりねっとりにょた殿ちゃんの陰核を責めてほしい。舌でも指でもたっぷり舐って捏ねくり回して、イきそうになったら寸止め。殿が泣くまで止めないの,0.0
1099,い、いっかいでもいいからイチモツで突いて₍ᐢ. ̫.ᐢ₎,0.0
1100,それにね、大使や林千勝氏、決して人格攻撃はされないですよ。|政策や、支配の仕組みは解説されるけど。||でもビジネス保守の人達、人格まで悪く言う。|特に上念、倉山氏などは。悪口言う時点で人として終わる。,1.0
1101,オーバーステイな上に、ハンストやったんだろ?入管側に責任はなかろう|ハンストを焚き付けた福島瑞穂に全責任があると思うが?||遺族側入管は健康守る体制ない2021年8月10日,0.0
1102,だいぶ端折って書いたんだけど|本当はもっと細かく書きたいが|それは課金してもらわないと書けないw||まあほとんどの人は興味も無いだろう韓国って聞いただけファビョる人多いんだから,1.0
1103,俺個人の主観ですが、在日朝鮮人はマトモな企業に就職出来なくて、芸能界に入るのかなって、、、|恨んでる日本で暮らしながら、日本と日本人を罵倒しながら、日本で暮らす在日朝鮮人って、、、|生きてる意味あるのかな、、、、笑,1.0
1104,少しビックリしてるんだけど、自民系の病院、共産系の病院ってあるんだなと言うのが…個人医院は先生の信条で選挙ポスター貼ってるのもまぁ分かるが…||あっでも考えてみると、安保法案採決の時に「戦争法反対!」的な張り紙で攻めてる大きめの病院あったから、そういうところなんだろうな,0.0
1105,それあなたが差別意識を持ってるからそう見えるだけですよね?人種差別するなんて人間として恥ずかしくないんですか?,1.0
1106,お姉様のペニバンになるので一緒に住みたい,0.0
1107,親しいではなくいやらしいじゃないの?,0.0
1108,洗脳の恐ろしさが骨身に染みて分かるtweet、ナチスによる欧州侵略、ロシア侵攻、況やユダヤ人虐殺と日華事変、大東亜戦争は全く異質な戦い。ナチスのナショナリズムはスターリニズムと同質の狂気を包含していたが、日本のナショナリズムにその様な性質は全くなかった。,0.0
1109,初めてアナルセックスした相手は20歳以上年上のノンケ男性だったのでその人が下手くそだったのか私も初めてだったせいなのか死ぬかとおもうくらい痛かった|相手が「やっぱ女の子相手と違ってうまくいかないね」ってヘラヘラ笑ってたから4ねって思っちゃったよね,0.0
1110,粗チンに用はありませんお帰りやがれください,1.0
1111,どうでもいいがなんで、日本や日系の人に風当たり強い、|殊の外|日本人や日系を犯罪者にしたいらしい。|ずれてる。人種差別の話しは今は別。|むしろ、あなた方が人種差別|海外と言葉。|単純(自国他国しか区別識別)しかない、むしろ日系や日本人って言い方するのが人種差別。この文章さえ読めないのに、,1.0
1112,貧しさの共有すら躊躇するような生物の語るsdgsなんて笑止千万、傍(かたわ)ら痛し。|催眠商法。,1.0
1113,"【極悪翼賛偏向反中反露:時事通信】「ワクチン危険」本の広告撤去東京メトロ「利用客に誤解」|★内容はともかく、やってることは、お前らが日頃“言論弾圧""ちゅうて非難しとる中国と同じやがな。",1.0
1114,全裸にしただけでは何でもないのに縛ってる最中に勃起するのエロいよね。|今からオナホ扱いされるの考えて興奮してるんだねかわいい,0.0
1115,ここはテストに出るゾ!復習しておくようにrt: @mackagan:深いなぁ、メモらなきゃ(￣￣;) rtなお、おっぱいをxで偏微乳した値とyで偏微乳した値を成分にもつベクトルが勾パイだ。一般に「嬲ら」で表される。,2.0
1116,火病マチガイ無し,1.0
1117,カット終了|見たいっていうヤツおるから写真送ったらポコチン言われた,0.0
1118,それな。|特亜の犯罪集団がパクって窃盗してるんだわ、これ。,1.0
1119,倉敷市役所に全国民は強く抗議するべきだ|「レイシスト、ファシストを許すな」等と、に朝から広島で怒号三昧。を騒がせる「,0.0
1120,若い時、ヤンキーとかドキュソやったやつら、食べたいものだけ食べて飲みたいだけ飲むような生活続けてきたから、小汚ねーダルマみたいなおっさんになっているやつらばっかやんwあんなのが感染したら、体力がなくてコロリと死ねわけやw,1.0
1121,えぐすぎるやろ|どんだけロリコンだよ,0.0
1122,サカ豚「野球の試合時間長すぎw退屈な糞スポーツw」→今日のサッカー2時間半で無得点敗北,1.0
1123,ノーパンでお散歩したけどマジ楽しかった|そしてむらむらしたからすぐヤッちゃうぞ|,1.0
1124,ハハハ|jcって保守系を推すイメージあったけど…|sealds️民青でしたよね||阿呆ですね,1.0
1125,催眠術アナル性感コースのご案内||アナルは使えるけれど、いまいち快感を感じられない||動画のようにメスイキしたり、ところてんや潮吹きしてみたい!||と言った悩みをお持ちのあなたのための、催眠術アナル開発コースとなっております️||||,2.0
1126,お隣韓国には、反韓議員も反韓マスコミもいない。自国愛に溢れるアメリカに、反米議員や反米マスコミがいたら速攻で駆逐されるよ||反日議員・反日マスコミ・反日弁護士と反日のオンパレードな日本。ホント変な国だと思うよ,1.0
1127,カルト宗教か、愛人か?に養われてるクソが言いそうだなあ。学歴詐称の永田町の電波芸者が!こんな奴に投票したバカは自宅で死ぬのが本望だろうけど。,1.0
1128,藁にもすがる思いでイベルメクチンを使う、と言うのがサイエンスに真摯な医療者の姿勢であると思います。|サイエンスをイデオロギーと混同するからブサヨって言われるのに,1.0
1129,女子あんてな:大坂なおみを差別して叩いてる奴調べたら、ネット左翼でケンモメンだった件|,1.0
1130,【【大炎上】自民党の武藤貴也議員の発言が酷すぎて炎上!「基本的人権こそが日本精神を破壊した主犯」「sealdsという集団は自己中」】本当にこんな人間を国家権力を使える立場にすると、後から取り返しの付かないことになっちゃいますよ?,0.0
1131,あーあー!推しcp性行為しねぇかな!,0.0
1132,さすが首都。|こっちは南京からの飛び火もなかったので全くうるさくないし、店に入る時しかマスクしない人は多い。|私もポケモンウォーキングで汗だくで涼しい店内に入ってすぐ警察に声をかけられたのでヤバ!っとマスクをしようとしたのに違う!ってネット詐欺撲滅運動の公式垢のフォローを要求。,0.0
1133,鶴見川沿いを歩いていたら、「おおい!ネッシーだぞぉ!」という声が聞こえたのでそちらを見たら、川の中で全裸中年男性が局部だけを水面から出して陰茎を首・陰嚢を胴体に見立てていた。まあ、大の大人が自己責任でやっていることなので…,0.0
